ID_FICHE,CAT_BISSON,TYPE_CAT_BISSON,LIEN_FTP,CIV_DE,CIV_A,TYPE_VOIE,LIEN_VOIE,NOM_VOIE,ORIENT_VOIE,ADRESSE,NOTE,DEMOLI,NOM_INDICATIF,STATUT_INV_PRE_40_2025,ID_IMM_INV,ID_UEV,NUM_UEV,MATRICULE_83,X,Y,LNG,LAT
2_211,2,Bâtiment intéressant,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/50_avenue_Nelson_CAT_2.pdf?csf=1&web=1&e=DSH6AH,50,50,avenue,,Nelson,,50-50 avenue Nelson ,,Non,,Retenu Inventaire pre 1940,i663-OUT-3035070,3038743,279637,9741-48-4284-5-000-0000,297445.98717271205,5041889.920292787,-73.5941291007921,45.5168896083451
2_212,2,Bâtiment intéressant,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/52_avenue_Nelson_CAT_2.pdf?csf=1&web=1&e=yMI0lU,52,52,avenue,,Nelson,,52-52 avenue Nelson ,,Non,,Analyse en cours,i663-OUT-3035073,3038746,279635,9741-48-3489-1-000-0000,297436.7210689646,5041895.782521688,-73.5942477919667,45.5169422612104
2_213,2,Bâtiment intéressant,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/54_avenue_Nelson_CAT_2.pdf?csf=1&web=1&e=2FFHSg,54,54,avenue,,Nelson,,54-54 avenue Nelson ,,Non,,Retenu Inventaire pre 1940,i663-OUT-3035078-001,3038751,279634,9741-48-2694-7-000-0000,297430.66973590496,5041900.510125642,-73.5943253182087,45.516984738132
2_214,2,Bâtiment intéressant,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/221_avenue_Outremont_CAT_2.pdf?csf=1&web=1&e=mJNgJS,221,221,avenue,,Outremont,,221-221 avenue Outremont ,,Non,,Retenu Inventaire pre 1940,i663-OUT-3033004,3036043,277454,9641-88-0231-8-000-0000,296799.3146766025,5041829.655388971,-73.6024053133102,45.516340200549
2_215,2,Bâtiment intéressant,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/266_avenue_Outremont_CAT_2.pdf?csf=1&web=1&e=bjNPAL,266,266,avenue,,Outremont,,266-266 avenue Outremont ,,Non,,Retenu Inventaire pre 1940,i663-OUT-3033022,3036061,277447,9641-68-9631-2-000-0000,296699.7632820318,5041839.633748334,-73.603679690923,45.5164288403651
2_216,2,Bâtiment intéressant,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/276_avenue_Outremont_CAT_2.pdf?csf=1&web=1&e=NgJVBx,276,276,avenue,,Outremont,,276-276 avenue Outremont ,,Non,,Retenu Inventaire pre 1940,i663-OUT-3033032,3036071,277443,9641-68-7647-0-000-0000,296677.82719969086,5041853.438351876,-73.6039606920039,45.5165528044481
2_217,2,Bâtiment intéressant,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/285_avenue_Outremont_CAT_2.pdf?csf=1&web=1&e=5S7Bgx,285,285,avenue,,Outremont,,285-285 avenue Outremont ,,Non,,Retenu Inventaire pre 1940,i663-OUT-3033047-001,3036087,277440,9641-68-8297-3-000-0000,296681.8747277669,5041898.687654377,-73.6039096346763,45.5169600226251
2_219,2,Bâtiment intéressant,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/655_avenue_Outremont_CAT_2.pdf?csf=1&web=1&e=IpggrI,655,655,avenue,,Outremont,,655-655 avenue Outremont ,,Non,,Post 1940,i663-OUT-3033187,3036234,469079,9642-12-8821-6-000-0000,296181.59586004657,5042221.279637659,-73.6103187188973,45.5198568266081
2_220,2,Bâtiment intéressant,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/712_avenue_Outremont_CAT_2.pdf?csf=1&web=1&e=AsIuJe,712,716,avenue,,Outremont,,712-716 avenue Outremont ,712-716,Non,,Retenu Inventaire pre 1940,i663-OUT-3033185,3117535,397995,9642-02-6138-8-001-0002,296063.75551554473,5042241.515045378,-73.6118274761509,45.5200374459471
2_221,2,Bâtiment intéressant,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/757_avenue_Outremont_CAT_2.pdf?csf=1&web=1&e=OtsUjV,757,757,avenue,,Outremont,,757-757 avenue Outremont ,757-759,Non,,Retenu Inventaire pre 1940,i663-OUT-3033235,3036282,401216,9542-93-8351-6-000-0000,295980.2726709882,5042347.155419366,-73.612897989504,45.520986987603
2_222,2,Bâtiment intéressant,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/761_avenue_Outremont_CAT_2.pdf?csf=1&web=1&e=YEwnyU,761,763,avenue,,Outremont,,761-763 avenue Outremont ,761-763,Non,,Retenu Inventaire pre 1940,i663-OUT-3033241-001,3036289,60341,9542-93-7556-1-000-0000,295973.08671298,5042351.315710845,-73.6129900489836,45.5210243325575
2_223,2,Bâtiment intéressant,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/812_avenue_Outremont_CAT_2.pdf?csf=1&web=1&e=fXsONF,812,812,avenue,,Outremont,,812-812 avenue Outremont ,812-814,Non,,Retenu Inventaire pre 1940,i663-OUT-3072990,3036287,277422,9542-83-3978-2-002-0001,295845.33876493596,5042382.832197569,-73.6146258757732,45.5213063008226
2_224,2,Bâtiment intéressant,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/815_avenue_Outremont_CAT_2.pdf?csf=1&web=1&e=7pRT6h,815,817,avenue,,Outremont,,815-817 avenue Outremont ,815-817,Non,,Retenu Inventaire pre 1940,i663-OUT-3033264,3036312,60340,9542-84-6221-2-000-0000,295860.02295138635,5042418.036657353,-73.614438550596,45.5216232724998
2_225,2,Bâtiment intéressant,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/816_avenue_Outremont_CAT_2.pdf?csf=1&web=1&e=whilRW,818,818,avenue,,Outremont,,818-818 avenue Outremont ,816-818,Non,,Retenu Inventaire pre 1940,i663-OUT-3033237-001,3036287,277422,9542-83-3978-2-002-0001,295840.65041865106,5042384.636117293,-73.6146859227161,45.5213224729473
2_226,2,Bâtiment intéressant,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/832_avenue_Outremont_CAT_2.pdf?csf=1&web=1&e=7MLC4o,832,836,avenue,,Outremont,,832-836 avenue Outremont ,832-836,Non,,Retenu Inventaire pre 1940,i663-OUT-3033251,3036299,434071,9542-83-1693-9-000-0000,295819.05297379766,5042397.594584205,-73.6149626219894,45.5214388003032
2_227,2,Bâtiment intéressant,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/865_avenue_Outremont_CAT_2.pdf?csf=1&web=1&e=G93J4X,865,867,avenue,,Outremont,,865-867 avenue Outremont ,865-867,Non,,Retenu Inventaire pre 1940,i663-OUT-3033291-001,3036339,397956,9542-84-0167-3-000-0000,295797.7495226694,5042462.265746002,-73.615236509027,45.5220204613837
2_228,2,Bâtiment intéressant,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/869_avenue_Outremont_CAT_2.pdf?csf=1&web=1&e=7f5UWu,869,871,avenue,,Outremont,,869-871 avenue Outremont ,869-871,Non,,Retenu Inventaire pre 1940,i663-OUT-3033293,3036341,407372,9542-74-9670-8-000-0000,295793.1420677674,5042465.145405316,-73.6152955411987,45.5220463141452
2_218,2,Bâtiment intéressant,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/518_avenue_Outremont_CAT_2.pdf?csf=1&web=1&e=6NoQPH,518,520,avenue,,Outremont,,518-520 avenue Outremont ,518-520,Non,,Retenu Inventaire pre 1940,i663-OUT-3033101,5069276,60353,9642-30-3862-7-001-0002,296342.7668786414,5042064.417562844,-73.6082529680612,45.5184472944242
2_229,2,Bâtiment intéressant,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/8_avenue_Pagnuelo_CAT_2.pdf?csf=1&web=1&e=9kWxM4,8,8,avenue,,Pagnuelo,,8-8 avenue Pagnuelo ,,Non,,Analyse en cours,i663-OUT-3035106,3038783,279626,9641-35-5286-8-000-0000,296348.2416372871,5041577.175709405,-73.6081744902178,45.5140629669882
2_230,2,Bâtiment intéressant,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/10_avenue_Pagnuelo_CAT_2.pdf?csf=1&web=1&e=NpyufR,10,10,avenue,,Pagnuelo,,10-10 avenue Pagnuelo ,,Non,,Retenu Inventaire pre 1940,i663-OUT-3035107,3038784,279625,9641-35-6578-7-000-0000,296361.4880701305,5041570.456504339,-73.6080048330912,45.5140026653399
2_231,2,Bâtiment intéressant,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/14_avenue_Pagnuelo_CAT_2.pdf?csf=1&web=1&e=Rsirxc,14,14,avenue,,Pagnuelo,,14-14 avenue Pagnuelo ,,Non,,Retenu Inventaire pre 1940,i663-OUT-3035114,3038792,279623,9641-35-9361-5-000-0000,296389.3121422075,5041552.06661953,-73.6076483968844,45.5138375220058
2_232,2,Bâtiment intéressant,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/20_avenue_Pagnuelo_CAT_2.pdf?csf=1&web=1&e=fvsgDJ,20,20,avenue,,Pagnuelo,,20-20 avenue Pagnuelo ,,Non,,Retenu Inventaire pre 1940,i663-OUT-3035121,3038802,355006,9641-45-2142-5-000-0000,296417.24483755126,5041530.757140608,-73.6072905225782,45.5136461071897
2_233,2,Bâtiment intéressant,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/43_avenue_Pagnuelo_CAT_2.pdf?csf=1&web=1&e=yztdaO,43,43,avenue,,Pagnuelo,,43-43 avenue Pagnuelo ,,Non,,Retenu Inventaire pre 1940,i663-OUT-3035123,3038804,279621,9641-34-9384-0-000-0000,296400.4000798895,5041487.936050451,-73.6075053838867,45.5132605832833
2_234,2,Bâtiment intéressant,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/73_avenue_Pagnuelo_CAT_2.pdf?csf=1&web=1&e=O74aSD,73,73,avenue,,Pagnuelo,,73-73 avenue Pagnuelo ,,Non,,Retenu Inventaire pre 1940,i663-OUT-3035137,3038818,279615,9641-44-4649-0-000-0000,296452.7206937037,5041456.958189994,-73.606835212933,45.5129824603955
2_235,2,Bâtiment intéressant,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/80_avenue_Pagnuelo_CAT_2.pdf?csf=1&web=1&e=kGrbCB,80,80,avenue,,Pagnuelo,,80-80 avenue Pagnuelo ,,Non,,Post 1940,i663-OUT-3035135,3038816,279616,9641-44-9496-1-000-0000,296488.2402087618,5041485.9968218,-73.6063810986191,45.5132441858508
2_236,2,Bâtiment intéressant,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/88_avenue_Pagnuelo_CAT_2.pdf?csf=1&web=1&e=dbW6df,88,88,avenue,,Pagnuelo,,88-88 avenue Pagnuelo ,,Non,,Post 1940,i663-OUT-3035139,3038820,279614,9641-54-0688-1-000-0000,296501.87059618044,5041479.181628091,-73.6062065300708,45.5131830223513
2_237,2,Bâtiment intéressant,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/104_avenue_Pagnuelo_CAT_2.pdf?csf=1&web=1&e=NrYxkM,104,104,avenue,,Pagnuelo,,104-104 avenue Pagnuelo ,,Non,,Post 1940,i663-OUT-3035145,3038826,346862,9641-54-5737-1-000-0000,296561.563221899,5041437.198429535,-73.6054418288317,45.512805948536
2_238,2,Bâtiment intéressant,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/150_avenue_Pagnuelo_CAT_2.pdf?csf=1&web=1&e=y8u1y8,150,150,avenue,,Pagnuelo,,150-150 avenue Pagnuelo ,,Non,,Post 1940,i663-OUT-3035158,3038841,355005,9641-63-4398-4-000-0000,296638.16782233346,5041392.000453962,-73.604460633678,45.5124001398578
2_239,2,Bâtiment intéressant,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/740_avenue_Pratt_CAT_2.pdf?csf=1&web=1&e=3lzTiD,740,740,avenue,,Pratt,,740-740 avenue Pratt ,,Non,,Retenu Inventaire pre 1940,i663-OUT-3033329-001,3036380,342292,9541-45-9301-2-000-0000,295497.6331842128,5041509.920519877,-73.6190601728721,45.5134469498499
2_240,2,Bâtiment intéressant,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/105_avenue_Querbes_CAT_2.pdf?csf=1&web=1&e=gVs4ke,105,111,avenue,,Querbes,,105-111 avenue Querbes ,105-111 ou 1081-1089 Laurier,Non,appartements Chantilly,Retenu Inventaire pre 1940,i663-OUT-3030791,3033725,200724,9741-19-5484-1-000-0000,297152.31702134234,5041982.261547003,-73.5978894236444,45.5177173721596
2_246,2,Bâtiment intéressant,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/233_avenue_Querbes_CAT_2.pdf?csf=1&web=1&e=bcae0C,233,233,avenue,,Querbes,,233-233 avenue Querbes ,,Non,,Retenu Inventaire pre 1940,i663-OUT-3030858,3033793,277820,9642-91-5813-0-000-0000,296953.8055229531,5042107.197419783,-73.600432343064,45.5188393884967
2_247,2,Bâtiment intéressant,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/237_avenue_Querbes_CAT_2.pdf?csf=1&web=1&e=3pqP0v,237,237,avenue,,Querbes,,237-237 avenue Querbes ,,Non,,Post 1940,i663-OUT-3030862,3033797,359248,9642-91-5018-6-000-0000,296948.3341702569,5042110.269056384,-73.6005024262112,45.5188669666901
2_248,2,Bâtiment intéressant,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/327_avenue_Querbes_CAT_2.pdf?csf=1&web=1&e=B7Wcut,327,327,avenue,,Querbes,,327-327 avenue Querbes ,,Non,,Retenu Inventaire pre 1940,i663-OUT-3030949-001,3033884,342326,9642-72-9019-0-000-0000,296785.3727584623,5042213.824465162,-73.6025900452395,45.5197969443907
2_257,2,Bâtiment intéressant,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/634_avenue_Querbes_CAT_2.pdf?csf=1&web=1&e=7CbzTb,634,634,avenue,,Querbes,,634-634 avenue Querbes ,,Non,,Retenu Inventaire pre 1940,i663-OUT-3031044,3033980,277774,9642-34-4944-4-000-0000,296352.8504918701,5042448.360958363,-73.6081305151224,45.5219022879638
2_261,2,Bâtiment intéressant,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/661_avenue_Querbes_CAT_2.pdf?csf=1&web=1&e=yt3Ss0,661,661,avenue,,Querbes,,661-661 avenue Querbes ,,Non,appartements Feuille d'Erable,Retenu Inventaire pre 1940,i663-OUT-3031068,5265848,1061650,9642-34-4799-2-001-0001,296345.08001743956,5042494.687162106,-73.6082307827378,45.5223190547364
2_263,2,Bâtiment intéressant,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/761_avenue_Querbes_CAT_2.pdf?csf=1&web=1&e=EygsnS,761,761,avenue,,Querbes,,761-761 avenue Querbes ,,Non,appartements Venise,Retenu Inventaire pre 1940,i663-OUT-3031148,5108075,434383,9642-16-7607-1-001-0002,296173.256982186,5042603.456548414,-73.610432187011,45.5232956981477
2_264,2,Bâtiment intéressant,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/763_avenue_Querbes_CAT_2.pdf?csf=1&web=1&e=RhU8Mf,763,763,avenue,,Querbes,,763-763 avenue Querbes ,,Non,appartements Berne,Retenu Inventaire pre 1940,i663-OUT-3031152,3113737,434121,9642-16-6814-4-001-0017,296166.3457998329,5042607.680048741,-73.6105207323063,45.5233336172527
2_241,2,Bâtiment intéressant,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/137_avenue_Querbes_CAT_2.pdf?csf=1&web=1&e=Pam3Q1,137,139,avenue,,Querbes,,137-139 avenue Querbes ,137-139,Non,,Retenu Inventaire pre 1940,i663-OUT-3030798,3117372,60559,9742-10-2505-3-001-0002,297121.96444231074,5042001.495534119,-73.5982782337259,45.51789011356
2_242,2,Bâtiment intéressant,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/141_avenue_Querbes_CAT_2.pdf?csf=1&web=1&e=foOfLY,141,143,avenue,,Querbes,,141-143 avenue Querbes ,141-143,Non,,Retenu Inventaire pre 1940,i663-OUT-3030799,3033733,85705,9742-10-1810-8-000-0000,297115.5332031766,5042006.007000377,-73.5983606236734,45.5179306386564
2_243,2,Bâtiment intéressant,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/147_avenue_Querbes_CAT_2.pdf?csf=1&web=1&e=PECKB7,147,149,avenue,,Querbes,,147-149 avenue Querbes ,147-149,Non,,Retenu Inventaire pre 1940,i663-OUT-3030802,3113770,60558,9742-10-1213-5-001-0002,297108.9099867549,5042009.942534774,-73.5984454619957,45.517965979114
2_244,2,Bâtiment intéressant,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/153_avenue_Querbes_CAT_2.pdf?csf=1&web=1&e=DFdiIh,153,155,avenue,,Querbes,,153-155 avenue Querbes ,153-155,Non,,Retenu Inventaire pre 1940,i663-OUT-3030807,3033742,60557,9742-10-0618-6-000-0000,297103.24665677105,5042014.3580123875,-73.598518021486,45.518005648823
2_245,2,Bâtiment intéressant,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/157_avenue_Querbes_CAT_2.pdf?csf=1&web=1&e=5R3YSJ,157,159,avenue,,Querbes,,157-159 avenue Querbes ,157-159,Non,,Retenu Inventaire pre 1940,i663-OUT-3030808,3033743,60556,9742-00-9922-4-000-0000,297096.9114062807,5042017.717614921,-73.5985991650232,45.5180358098833
2_249,2,Bâtiment intéressant,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/453_avenue_Querbes_CAT_2.pdf?csf=1&web=1&e=UJRgOG,453,455,avenue,,Querbes,,453-455 avenue Querbes ,453-455,Non,,Retenu Inventaire pre 1940,i663-OUT-3030998-001,3033934,85703,9642-63-2128-5-000-0000,296617.64779196423,5042323.680708873,-73.6047388142844,45.5207835251866
2_252,2,Bâtiment intéressant,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/495_avenue_Querbes_CAT_2.pdf?csf=1&web=1&e=5oAkRw,495,497,avenue,,Querbes,,495-497 avenue Querbes ,495-497,Non,,Retenu Inventaire pre 1940,i663-OUT-3031014-001,3033950,60543,9642-53-6663-8-000-0000,296563.7021741526,5042356.796790982,-73.6054299045992,45.5210808812671
2_253,2,Bâtiment intéressant,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/501_avenue_Querbes_CAT_2.pdf?csf=1&web=1&e=xfN4qZ,501,503,avenue,,Querbes,,501-503 avenue Querbes ,501-503,Non,,Retenu Inventaire pre 1940,i663-OUT-3031016,3033952,83703,9642-53-5868-4-000-0000,296556.59901451186,5042364.571871129,-73.6055209602348,45.5211507604879
2_254,2,Bâtiment intéressant,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/507_avenue_Querbes_CAT_2.pdf?csf=1&web=1&e=0E5VpJ,507,509,avenue,,Querbes,,507-509 avenue Querbes ,507-509,Non,,Retenu Inventaire pre 1940,i663-OUT-3031018,5015420,60542,9642-53-5273-7-001-0004,296550.16777537775,5042368.795371455,-73.6056033552877,45.5211886890997
2_255,2,Bâtiment intéressant,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/525_avenue_Querbes_CAT_2.pdf?csf=1&web=1&e=3wiCfz,525,527,avenue,,Querbes,,525-527 avenue Querbes ,525-527,Non,,Retenu Inventaire pre 1940,i663-OUT-3031023,3033959,60540,9642-53-2988-3-000-0000,296524.538807485,5042384.153554461,-73.6059316819517,45.5213265842029
2_256,2,Bâtiment intéressant,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/531_avenue_Querbes_CAT_2.pdf?csf=1&web=1&e=6m7l0s,531,533,avenue,,Querbes,,531-533 avenue Querbes ,531-533,Non,,Retenu Inventaire pre 1940,i663-OUT-3031026,5087637,55981,9642-53-2094-0-001-0002,296519.3554207202,5042388.856998007,-73.6059981122817,45.5213688460542
2_258,2,Bâtiment intéressant,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/636_avenue_Querbes_CAT_2.pdf?csf=1&web=1&e=WUdYlg,636,636,avenue,,Querbes,,636-636 avenue Querbes ,636-638,Non,,Retenu Inventaire pre 1940,i663-OUT-3031046,3033982,60535,9642-34-4250-6-000-0000,296344.46411172947,5042454.081281463,-73.6082379662472,45.5219536599609
2_259,2,Bâtiment intéressant,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/641_avenue_Querbes_CAT_2.pdf?csf=1&web=1&e=XT6D6L,641,645,avenue,,Querbes,,641-645 avenue Querbes ,641-645,Non,,Retenu Inventaire pre 1940,i663-OUT-3031063,3033999,395593,9642-34-6686-9-000-0000,296365.0536758239,5042482.445925704,-73.6079748912206,45.5222091453538
2_262,2,Bâtiment intéressant,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/733_avenue_Querbes_CAT_2.pdf?csf=1&web=1&e=PrlaLh,733,735,avenue,,Querbes,,733-735 avenue Querbes ,733-735,Non,,Retenu Inventaire pre 1940,i663-OUT-3031102,3034038,446169,9642-25-3768-6-000-0000,296234.0771713636,5042566.675960637,-73.6096529774472,45.5229654823808
2_250,2,Bâtiment intéressant,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/459_avenue_Querbes_CAT_2.pdf?csf=1&web=1&e=MzHMTv,461,461,avenue,,Querbes,,461-461 avenue Querbes ,459-461,Non,,Retenu Inventaire pre 1940,i663-OUT-3031000,3033936,277776,9642-63-1332-4-000-0000,296611.2645471619,5042327.616243259,-73.6048205891102,45.5208188637008
2_251,2,Bâtiment intéressant,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/489_avenue_Querbes_CAT_2.pdf?csf=1&web=1&e=pyPj02,489,491,avenue,,Querbes,,489-491 avenue Querbes ,489-491,Non,,Retenu Inventaire pre 1940,i663-OUT-3031010,3033946,89398,9642-53-7458-2-000-0000,296571.23728269874,5042353.629165728,-73.6053333973449,45.5210524667316
2_260,2,Bâtiment intéressant,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/649_avenue_Querbes_CAT_2.pdf?csf=1&web=1&e=UQxi5j,649,653,avenue,,Querbes,,649-653 avenue Querbes ,649-651,Non,,Retenu Inventaire pre 1940,i663-OUT-3031066,3034002,395592,9642-34-5992-2-000-0000,296355.83876601944,5042487.869284075,-73.6080929435863,45.5222578352561
2_265,2,Bâtiment intéressant,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/44_avenue_Robert_CAT_2.pdf?csf=1&web=1&e=1aDlDb,44,44,avenue,,Robert,,44-44 avenue Robert ,,Non,,Retenu Inventaire pre 1940,i663-OUT-3033496,3036548,283479,9541-52-3454-1-000-0000,295532.82681452483,5041256.911435186,-73.6186049515286,45.5111707424327
2_266,2,Bâtiment intéressant,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/539_avenue_Rockland_CAT_2.pdf?csf=1&web=1&e=0pX0qy,539,539,avenue,,Rockland,,539-539 avenue Rockland ,,Non,,Retenu Inventaire pre 1940,i663-OUT-3033509,3036562,277377,9641-06-5334-7-000-0000,296050.3057514587,5041631.980297963,-73.6119887578679,45.5145524456054
2_267,2,Bâtiment intéressant,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/541_avenue_Rockland_CAT_2.pdf?csf=1&web=1&e=zZlazb,541,541,avenue,,Rockland,,541-541 avenue Rockland ,,Non,,Retenu Inventaire pre 1940,i663-OUT-3033510,3036563,348270,9641-06-4241-5-000-0000,296045.55431359075,5041635.483883462,-73.612049634741,45.5145839126146
2_268,2,Bâtiment intéressant,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/554_avenue_Rockland_CAT_2.pdf?csf=1&web=1&e=Ijaqfi,554,554,avenue,,Rockland,,554-554 avenue Rockland ,,Non,,Retenu Inventaire pre 1940,i663-OUT-3033516,3036569,277375,9641-05-0298-1-000-0000,296005.5896549657,5041606.0144101,-73.6125606195424,45.5143182317714
2_269,2,Bâtiment intéressant,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/556_avenue_Rockland_CAT_2.pdf?csf=1&web=1&e=EtpAkd,556,556,avenue,,Rockland,,556-556 avenue Rockland ,,Non,,Retenu Inventaire pre 1940,i663-OUT-3033518,3036571,355042,9541-96-9405-4-000-0000,295997.0946599897,5041609.997938817,-73.6126694192289,45.514353969947
2_270,2,Bâtiment intéressant,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/573_avenue_Rockland_CAT_2.pdf?csf=1&web=1&e=iKdFnD,573,573,avenue,,Rockland,,573-573 avenue Rockland ,,Non,,Retenu Inventaire pre 1940,i663-OUT-3033527,3036580,277371,9641-06-0764-0-000-0000,296004.8261531815,5041661.20476852,-73.6125713818107,45.5148148467666
2_271,2,Bâtiment intéressant,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/575_avenue_Rockland_CAT_2.pdf?csf=1&web=1&e=qVl1Ot,575,575,avenue,,Rockland,,575-575 avenue Rockland ,,Non,,Retenu Inventaire pre 1940,i663-OUT-3033531,3036584,351178,9641-06-0069-4-000-0000,295998.1549424376,5041665.812223422,-73.6126568506753,45.5148562222851
2_273,2,Bâtiment intéressant,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/605_avenue_Rockland_CAT_2.pdf?csf=1&web=1&e=W9AG2W,605,605,avenue,,Rockland,,605-605 avenue Rockland ,,Non,,Retenu Inventaire pre 1940,i663-OUT-3033539,3036594,277369,9541-97-4506-2-000-0000,295941.3544908762,5041702.811166393,-73.6133845199503,45.5151884340487
2_272,2,Bâtiment intéressant,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/650_avenue_Hartland_CAT_2.pdf?csf=1&web=1&e=wdp3jx,602,602,avenue,,Rockland,,602-602 avenue Rockland ,,Non,pavillon du parc Joyce,Retenu Inventaire pre 1940,i663-OUT-3032717,3035742,134448,9541-86-2252-8-000-0000,295847.4296029216,5041681.501687469,-73.6145863018246,45.5149954834004
2_274,2,Bâtiment intéressant,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/712_avenue_Rockland_CAT_2.pdf?csf=1&web=1&e=5cds4d,712,712,avenue,,Rockland,,712-712 avenue Rockland ,,Non,,Retenu Inventaire pre 1940,i663-OUT-3033572,3036628,351177,9541-77-5463-7-000-0000,295758.3041471564,5041769.9072284065,-73.6157286701979,45.5157898411695
2_275,2,Bâtiment intéressant,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/717_avenue_Rockland_CAT_2.pdf?csf=1&web=1&e=BVgDaR,717,717,avenue,,Rockland,,717-717 avenue Rockland ,,Non,,Retenu Inventaire pre 1940,i663-OUT-3033568,3036624,277358,9541-78-7415-3-000-0000,295772.9904096573,5041810.41443609,-73.6155414405361,45.5161545311656
