ID_FICHE,CAT_BISSON,TYPE_CAT_BISSON,ADRESSE,TYPE_VOIE,NOM_VOIE,NOM_INDICATIF,STATUT_INV_PRE_40_2025,DEMOLI,LIEN_FTP,LNG,LAT
1_063,1,Bâtiment remarquable,63-63 chemin de la Côte-Sainte-Catherine,chemin,Côte-Sainte-Catherine,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_1/63_Chemin_de_la_Côte-Sainte-Catherine_CAT_1.pdf,-73.5929916339024,45.5159378723333
1_066,1,Bâtiment remarquable,137-137 chemin de la Côte-Sainte-Catherine,chemin,Côte-Sainte-Catherine,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_1/137_Chemin_de_la_Côte-Sainte-Catherine_CAT_1.pdf,-73.5953690679385,45.5162588885237
1_067,1,Bâtiment remarquable,143-143 chemin de la Côte-Sainte-Catherine,chemin,Côte-Sainte-Catherine,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_1/143_Chemin_de_la_Côte-Sainte-Catherine_CAT_1.pdf,-73.5955722006671,45.5162602543003
1_071,1,Bâtiment remarquable,243-245 chemin de la Côte-Sainte-Catherine,chemin,Côte-Sainte-Catherine,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_1/243_Chemin_de_la_Côte-Sainte-Catherine_CAT_1.pdf,-73.5997816003725,45.5161952681972
1_073,1,Bâtiment remarquable,249-249 chemin de la Côte-Sainte-Catherine,chemin,Côte-Sainte-Catherine,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_1/249_Chemin_de_la_Côte-Sainte-Catherine_CAT_1.pdf,-73.599938030006,45.5161927303714
1_076,1,Bâtiment remarquable,325-325 chemin de la Côte-Sainte-Catherine,chemin,Côte-Sainte-Catherine,maison Osias-Lamoureux,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_1/325_Chemin_de_la_Côte-Sainte-Catherine_CAT_1.pdf,-73.6027406691748,45.5159654614677
1_077,1,Bâtiment remarquable,343-343 chemin de la Côte-Sainte-Catherine,chemin,Côte-Sainte-Catherine,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_1/343_Chemin_de_la_Côte-Sainte-Catherine_CAT_1.pdf,-73.603552398052,45.5159211265845
1_080,1,Bâtiment remarquable,373-375 chemin de la Côte-Sainte-Catherine,chemin,Côte-Sainte-Catherine,maison Joseph-Lamoureux,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_1/373_Chemin_de_la_Côte-Sainte-Catherine_CAT_1.pdf,-73.6047667681612,45.5159574598897
1_084,1,Bâtiment remarquable,557-557 chemin de la Côte-Sainte-Catherine,chemin,Côte-Sainte-Catherine,maison Camille-Legault,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_1/557_Chemin_de_la_Côte-Sainte-Catherine_CAT_1.pdf,-73.6118168703541,45.5140282062531
1_085,1,Bâtiment remarquable,603-603 chemin de la Côte-Sainte-Catherine,chemin,Côte-Sainte-Catherine,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_1/603_Chemin_de_la_Côte-Sainte-Catherine_CAT_1.pdf,-73.6130761127266,45.5133457300242
1_087,1,Bâtiment remarquable,637-637 chemin de la Côte-Sainte-Catherine,chemin,Côte-Sainte-Catherine,maison Aimbault,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_1/637_Chemin_de_la_C%C3%B4te-Sainte-Catherine_CAT_1.pdf?csf=1&web=1&e=be98bf,-73.6141217227824,45.5127798599589
1_088,1,Bâtiment remarquable,645-645 chemin de la Côte-Sainte-Catherine,chemin,Côte-Sainte-Catherine,maison William-E.-Williams,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_1/645_Chemin_de_la_Côte-Sainte-Catherine_CAT_1.pdf,-73.6142156196698,45.5127019244185
1_089,1,Bâtiment remarquable,661-661 chemin de la Côte-Sainte-Catherine,chemin,Côte-Sainte-Catherine,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_1/661_Chemin_de_la_Côte-Sainte-Catherine_CAT_1.pdf,-73.6149343845369,45.5123632845126
1_064,1,Bâtiment remarquable,96-96 chemin de la Côte-Sainte-Catherine,chemin,Côte-Sainte-Catherine,maison Joseph-Wilfrid-Jalbert,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_1/96_Chemin_de_la_Côte-Sainte-Catherine_CAT_1.pdf,-73.5933908812887,45.5154242773511
1_065,1,Bâtiment remarquable,98-98 chemin de la Côte-Sainte-Catherine,chemin,Côte-Sainte-Catherine,maison Armand-Albert-Grothé,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_1/98_Chemin_de_la_Côte-Sainte-Catherine_CAT_1.pdf,-73.5936486838106,45.5154670616118
1_068,1,Bâtiment remarquable,216-216 chemin de la Côte-Sainte-Catherine,chemin,Côte-Sainte-Catherine,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_1/216_Chemin_de_la_Côte-Sainte-Catherine_CAT_1.pdf,-73.5983563780516,45.5157771877272
1_069,1,Bâtiment remarquable,220-220 chemin de la Côte-Sainte-Catherine,chemin,Côte-Sainte-Catherine,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_1/220_Chemin_de_la_Côte-Sainte-Catherine_CAT_1.pdf,-73.5985572954488,45.5157616590857
1_070,1,Bâtiment remarquable,228-228 chemin de la Côte-Sainte-Catherine,chemin,Côte-Sainte-Catherine,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_1/228_Chemin_de_la_Côte-Sainte-Catherine_CAT_1.pdf,-73.5989330005397,45.5157766897867
1_072,1,Bâtiment remarquable,246-246 chemin de la Côte-Sainte-Catherine,chemin,Côte-Sainte-Catherine,maison Jane-Lucretia-Smith,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_1/246_Chemin_de_la_Côte-Sainte-Catherine_CAT_1.pdf,-73.5996718368544,45.5156809643741
1_074,1,Bâtiment remarquable,254-254 chemin de la Côte-Sainte-Catherine,chemin,Côte-Sainte-Catherine,maison F.-Viau,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_1/254_Chemin_de_la_Côte-Sainte-Catherine_CAT_1.pdf,-73.5999863087167,45.5156530497053
1_075,1,Bâtiment remarquable,324-324 chemin de la Côte-Sainte-Catherine,chemin,Côte-Sainte-Catherine,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_1/324_Chemin_de_la_C%C3%B4te-Sainte-Catherine_CAT_1.pdf?csf=1&web=1&e=ma4t3o,-73.60273943728,45.5153416258356
1_078,1,Bâtiment remarquable,366-366 chemin de la Côte-Sainte-Catherine,chemin,Côte-Sainte-Catherine,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_1/366_Chemin_de_la_Côte-Sainte-Catherine_CAT_1.pdf,-73.6043107462219,45.5152029308493
1_079,1,Bâtiment remarquable,372-372 chemin de la Côte-Sainte-Catherine,chemin,Côte-Sainte-Catherine,maison William-Saint-Pierre,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_1/372_Chemin_de_la_Côte-Sainte-Catherine_CAT_1.pdf,-73.6045815585003,45.5151903988589
1_081,1,Bâtiment remarquable,520-520 chemin de la Côte-Sainte-Catherine,chemin,Côte-Sainte-Catherine,académie Strathcona,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_1/520_Chemin_de_la_C%C3%B4te-Sainte-Catherine_CAT_1.pdf?csf=1&web=1&e=UuFz6X,-73.6093494362358,45.5140419445558
1_086,1,Bâtiment remarquable,628-628 chemin de la Côte-Sainte-Catherine,chemin,Côte-Sainte-Catherine,pensionnat du Saint-Nom-de-Marie,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_1/628_Chemin_de_la_C%C3%B4te-Sainte-Catherine_CAT_1.pdf?csf=1&web=1&e=s4eH3q,-73.6128049010201,45.5119848978082
1_090,1,Bâtiment remarquable,680-680 chemin de la Côte-Sainte-Catherine,chemin,Côte-Sainte-Catherine,église Saint-Germain,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_1/680_Chemin_de_la_Côte-Sainte-Catherine_CAT_1.pdf,-73.6142732898058,45.5115081597223
1_091,1,Bâtiment remarquable,708-708 chemin de la Côte-Sainte-Catherine,chemin,Côte-Sainte-Catherine,maison George-E.-Cooke (section est),Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_1/708_Chemin_de_la_Côte-Sainte-Catherine_CAT_1.pdf,-73.6155988899504,45.5111949185488
1_092,1,Bâtiment remarquable,710-710 chemin de la Côte-Sainte-Catherine,chemin,Côte-Sainte-Catherine,maison George-E.-Cooke (section ouest),Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_1/710_Chemin_de_la_Côte-Sainte-Catherine_CAT_1.pdf,-73.6156424283939,45.511125774808
1_093,1,Bâtiment remarquable,718-718 chemin de la Côte-Sainte-Catherine,chemin,Côte-Sainte-Catherine,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_1/718_Chemin_de_la_Côte-Sainte-Catherine_CAT_1.pdf,-73.6158037858003,45.5109996963819
1_094,1,Bâtiment remarquable,792-792 chemin de la Côte-Sainte-Catherine,chemin,Côte-Sainte-Catherine,Woodside cottage,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_1/792_Chemin_de_la_Côte-Sainte-Catherine_CAT_1.pdf,-73.6173895890378,45.5092521020778
1_083,1,Bâtiment remarquable,543-543 chemin de la Côte-Sainte-Catherine,chemin,Côte-Sainte-Catherine,hôtel-de-ville d'Outremont (maison Stanley-et-Abner-Bagg),Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_1/543_Chemin_de_la_C%C3%B4te-Sainte-Catherine_CAT_1.pdf?csf=1&web=1&e=Ol0esw,-73.6110601511478,45.5144334858295
1_007,1,Bâtiment remarquable,30-40 chemin Bates,chemin,Bates,édifice Montreal Upholstering Company,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_1/40_Chemin_Bates_CAT_1.pdf,-73.6237539632773,45.5183619484496
1_152,1,Bâtiment remarquable,1285-1297 chemin de la Forêt,chemin,Forêt,Cimetière du Mont-Royal,Future analyse,Non,,-73.6003035401251,45.5100173705264
1_161,1,Bâtiment remarquable,5530-5532 rue Hutchison,rue,Hutchison,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_1/5530_Rue_Hutchison_CAT_1.pdf,-73.602682979317,45.5211996661062
2_001,2,Bâtiment intéressant,761-761 avenue Antonine-Maillet,avenue,Antonine-Maillet,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/761_avenue_Antonine_Maillet_CAT_2.pdf?csf=1&web=1&e=bBylVR,-73.6172319768386,45.5159336169366
2_002,2,Bâtiment intéressant,906-906 avenue Antonine-Maillet,avenue,Antonine-Maillet,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/906_avenue_Antonine_Maillet_CAT_2.pdf?csf=1&web=1&e=e7Yeds,-73.6208028991764,45.5170864763515
2_004,2,Bâtiment intéressant,18-18 avenue Beloeil,avenue,Beloeil,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/18_avenue_Beloeil_CAT_2.pdf?csf=1&web=1&e=R7gH4Q,-73.6110966086715,45.5132616202207
2_005,2,Bâtiment intéressant,20-20 avenue Beloeil,avenue,Beloeil,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/20_avenue_beloeuil_CAT_2.pdf?csf=1&web=1&e=oXPodE,-73.6110142460344,45.5132251150852
2_006,2,Bâtiment intéressant,25-25 avenue Beloeil,avenue,Beloeil,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/25_avenue_Beloeil_CAT_2.pdf?csf=1&web=1&e=iWI7AH,-73.6109865591314,45.5127724699013
2_007,2,Bâtiment intéressant,50-50 avenue Beloeil,avenue,Beloeil,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/50_avenue_Beloeil_CAT_2.pdf?csf=1&web=1&e=bW7yeC,-73.6099014110949,45.5127308215304
2_008,2,Bâtiment intéressant,54-54 avenue Beloeil,avenue,Beloeil,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/54_avenue_Beloeil_CAT_2.pdf?csf=1&web=1&e=k1mljS,-73.6098238988593,45.512698564961
2_009,2,Bâtiment intéressant,56-56 avenue Beloeil,avenue,Beloeil,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/56_avenue_Beloeil_CAT_2.pdf?csf=1&web=1&e=1wz3mI,-73.6096712817216,45.5126272428017
2_010,2,Bâtiment intéressant,58-58 avenue Beloeil,avenue,Beloeil,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/58_avenue_Beloeil_CAT_2.pdf?csf=1&web=1&e=qBihq7,-73.6096155589443,45.5125983684442
2_011,2,Bâtiment intéressant,1035-1035 avenue Bernard,avenue,Bernard,appartements Mont-Cenis,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/1035_avenue_Bernard_CAT_2.pdf?csf=1&web=1&e=zKDMxt,-73.6067373055873,45.5226666702601
2_013,2,Bâtiment intéressant,1565-1565 avenue Bernard,avenue,Bernard,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/1565_avenue_Bernard_CAT_2.pdf?csf=1&web=1&e=PX5N94,-73.6125618072372,45.5160964588034
2_014,2,Bâtiment intéressant,1571-1571 avenue Bernard,avenue,Bernard,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/1571_avenue_Bernard_CAT_2.pdf?csf=1&web=1&e=TU0QoV,-73.6126064936742,45.5160504705698
2_015,2,Bâtiment intéressant,1620-1620 avenue Bernard,avenue,Bernard,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/1620_avenue_Bernard_CAT_2.pdf?csf=1&web=1&e=QkHbyz,-73.6128097577978,45.5152396564357
2_012,2,Bâtiment intéressant,1312-1320 avenue Bernard,avenue,Bernard,appartements Outremont Court,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/1310_avenue_Bernard_CAT_2.pdf?csf=1&web=1&e=CWbNCI,-73.6096640172992,45.5187591514281
2_016,2,Bâtiment intéressant,183-185 avenue Bloomfield,avenue,Bloomfield,presbystère Saint-Viateur,Post 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/183_avenue_Bloomfield_CAT_2.pdf?csf=1&web=1&e=iqH4qh,-73.5996602293531,45.5170858102859
2_017,2,Bâtiment intéressant,193-193 avenue Bloomfield,avenue,Bloomfield,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/193_avenue_Bloomfield_CAT_2.pdf?csf=1&web=1&e=cWpsKL,-73.600012269886,45.5172437167342
2_018,2,Bâtiment intéressant,195-195 avenue Bloomfield,avenue,Bloomfield,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/195_avenue_Bloomfield_CAT_2.pdf?csf=1&web=1&e=lh95K8,-73.6000825122588,45.5172708813961
2_019,2,Bâtiment intéressant,218-218 avenue Bloomfield,avenue,Bloomfield,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/218_avenue_Bloomfield_CAT_2.pdf?csf=1&web=1&e=yEwnmc,-73.6009659019818,45.5172207565589
2_020,2,Bâtiment intéressant,240-240 avenue Bloomfield,avenue,Bloomfield,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/240_avenue_Bloomfield_CAT_2.pdf?csf=1&web=1&e=LVE1wm,-73.6014959910056,45.5174576158603
2_021,2,Bâtiment intéressant,329-329 avenue Bloomfield,avenue,Bloomfield,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/329_avenue_Bloomfield_CAT_2.pdf?csf=1&web=1&e=UcyJJ9,-73.6033733768653,45.5185653819777
2_022,2,Bâtiment intéressant,335-335 avenue Bloomfield,avenue,Bloomfield,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/335_avenue_Bloomfield_CAT_2.pdf?csf=1&web=1&e=fXcc9B,-73.6034589236897,45.5186024924157
2_023,2,Bâtiment intéressant,341-341 avenue Bloomfield,avenue,Bloomfield,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/341_avenue_Bloomfield_CAT_2.pdf?csf=1&web=1&e=dTviwU,-73.6035956839827,45.5186512722105
2_024,2,Bâtiment intéressant,369-369 avenue Bloomfield,avenue,Bloomfield,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/369_avenue_Bloomfield_CAT_2.pdf?csf=1&web=1&e=GjwLnG,-73.6041412444016,45.5188998029137
2_026,2,Bâtiment intéressant,634-638 avenue Bloomfield,avenue,Bloomfield,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/634_avenue_Bloomfield_CAT_2.pdf?csf=1&web=1&e=XWimDB,-73.6092044046168,45.5206999834713
2_027,2,Bâtiment intéressant,640-644 avenue Bloomfield,avenue,Bloomfield,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/640_avenue_Bloomfield_CAT_2.pdf?csf=1&web=1&e=FdxbCJ,-73.6092892157556,45.5207458465159
2_028,2,Bâtiment intéressant,706-708 avenue Bloomfield,avenue,Bloomfield,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/706_avenue_Bloomfield_CAT_2.pdf?csf=1&web=1&e=b0jSMZ,-73.6106106370674,45.5213411385888
2_029,2,Bâtiment intéressant,710-712 avenue Bloomfield,avenue,Bloomfield,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/710_avenue_Bloomfield_CAT_2.pdf?csf=1&web=1&e=Lb11mS,-73.6106932303783,45.5213707219794
2_030,2,Bâtiment intéressant,750-754 avenue Bloomfield,avenue,Bloomfield,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/750_avenue_Bloomfield_CAT_2.pdf?csf=1&web=1&e=tnsin2,-73.6118105380781,45.5218722279893
2_031,2,Bâtiment intéressant,764-768 avenue Bloomfield,avenue,Bloomfield,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/764_avenue_Bloomfield_CAT_2.pdf?csf=1&web=1&e=KkjyPT,-73.612130335405,45.522006343688
2_032,2,Bâtiment intéressant,770-772 avenue Bloomfield,avenue,Bloomfield,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/770_avenue_Bloomfield_CAT_2.pdf?csf=1&web=1&e=DvOGoe,-73.6122175275961,45.5220300809565
2_033,2,Bâtiment intéressant,774-778 avenue Bloomfield,avenue,Bloomfield,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/774_avenue_Bloomfield_CAT_2.pdf?csf=1&web=1&e=iZnTMt,-73.6123168808789,45.5220827339958
2_034,2,Bâtiment intéressant,790-794 avenue Bloomfield,avenue,Bloomfield,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/790_avenue_Bloomfield_CAT_2.pdf?csf=1&web=1&e=dF3BoJ,-73.6126342904599,45.5222321653405
2_035,2,Bâtiment intéressant,854-856 avenue Bloomfield,avenue,Bloomfield,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/854_avenue_Bloomfield_CAT_2.pdf?csf=1&web=1&e=76EMtH,-73.6140445409272,45.5228596409054
2_037,2,Bâtiment intéressant,862-864 avenue Bloomfield,avenue,Bloomfield,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/862_avenue_Bloomfield_CAT_2.pdf?csf=1&web=1&e=k3Q9AG,-73.6141875014659,45.5229275634785
2_025,2,Bâtiment intéressant,475-475 avenue Bloomfield,avenue,Bloomfield,,Post 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/475_avenue_Bloomfield_CAT_2.pdf?csf=1&web=1&e=05Qa3D,-73.6057087593078,45.5196311487149
2_036,2,Bâtiment intéressant,858-860 avenue Bloomfield,avenue,Bloomfield,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/858_avenue_Bloomfield_CAT_2.pdf?csf=1&web=1&e=8HfRF3,-73.6141207798337,45.522888606808
2_053,2,Bâtiment intéressant,465-465 avenue Champagneur,avenue,Champagneur,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/465_avenue_Champagneur_CAT_2.pdf?csf=1&web=1&e=9Y8fF5,-73.6065943422535,45.519056659934
2_054,2,Bâtiment intéressant,475-475 avenue Champagneur,avenue,Champagneur,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/475_avenue_Champagneur_CAT_2.pdf?csf=1&web=1&e=zXp0W8,-73.6066609680373,45.5190885034154
2_057,2,Bâtiment intéressant,824-824 avenue Champagneur,avenue,Champagneur,appartements Orlando,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/824_avenue_Champagneur_CAT_2.pdf?csf=1&web=1&e=eA7zY2,-73.6142329326868,45.5220778164455
2_055,2,Bâtiment intéressant,622-626 avenue Champagneur,avenue,Champagneur,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/622_avenue_Champagneur_CAT_2.pdf?csf=1&web=1&e=it4jp3,-73.6095737925987,45.5200030516379
2_056,2,Bâtiment intéressant,628-632 avenue Champagneur,avenue,Champagneur,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/628_avenue_Champagneur_CAT_2.pdf?csf=1&web=1&e=AHRvra,-73.609673080342,45.5200250776183
2_058,2,Bâtiment intéressant,26-26 avenue Claude-Champagne,avenue,Claude-Champagne,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/26_avenue_Claude_Champagne_CAT_2.pdf?csf=1&web=1&e=dmAJbL,-73.6115130675436,45.512461332692
2_087,2,Bâtiment intéressant,12-12 avenue Courcelette,avenue,Courcelette,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/12_avenue-de-Coucelette_CAT_2.pdf?csf=1&web=1&e=kVMqtQ,-73.6101321774783,45.5138413810372
2_088,2,Bâtiment intéressant,14-14 avenue Courcelette,avenue,Courcelette,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/14_avenue-de-Coucelette_CAT_2.pdf?csf=1&web=1&e=FslE9z,-73.6100643424515,45.5138078390789
2_089,2,Bâtiment intéressant,39-39 avenue Courcelette,avenue,Courcelette,,Post 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/39_avenue-de-Coucelette_CAT_2.pdf?csf=1&web=1&e=fg9iTj,-73.6094779323323,45.5130947922847
2_090,2,Bâtiment intéressant,41-41 avenue Courcelette,avenue,Courcelette,,Post 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/41_avenue-de-Coucelette_CAT_2.pdf?csf=1&web=1&e=CfRd6H,-73.6094004099473,45.5130574305269
2_091,2,Bâtiment intéressant,517-517 avenue Davaar,avenue,Davaar,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/517_avenue_Davaar_CAT_2.pdf?csf=1&web=1&e=FstRnN,-73.6107446648228,45.5147282624003
2_092,2,Bâtiment intéressant,580-580 avenue Davaar,avenue,Davaar,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/580_avenue_Davaar_CAT_2.pdf?csf=1&web=1&e=sUFNMm,-73.6124820293519,45.5152589285516
2_093,2,Bâtiment intéressant,582-582 avenue Davaar,avenue,Davaar,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/582_avenue_Davaar_CAT_2.pdf?csf=1&web=1&e=JEwe4r,-73.6125504624814,45.5152873635656
2_094,2,Bâtiment intéressant,590-590 avenue Davaar,avenue,Davaar,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/590_avenue_Davaar_CAT_2.pdf?csf=1&web=1&e=6QPeXj,-73.612647466789,45.5153280752088
2_095,2,Bâtiment intéressant,592-592 avenue Davaar,avenue,Davaar,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/592_avenue_Davaar_CAT_2.pdf?csf=1&web=1&e=DAzRT4,-73.6127103464177,45.515348918459
